Id,Code,AreaCode,Name,ShortName,Longitude,Latitude,Sort,Memo,Disabled
33714,513422210,513422,列瓦乡,列瓦乡,101.268623,27.835783,11,,false
33715,513422211,513422,芽祖乡,芽祖乡,101.304092,27.811703,28,,false
33716,513422212,513422,下麦地乡,下麦地乡,101.200165,27.800772,25,,false
33717,513422213,513422,西秋乡,西秋乡,101.089806,27.953215,27,,false
33718,513422214,513422,克尔乡,克尔乡,101.030579,28.046555,10,,false
33719,513422215,513422,白碉苗族乡,白碉苗族乡,101.462067,28.047171,1,,false
33720,513422216,513422,三桷桠乡,三桷桠乡,101.280182,27.926859,19,,false
33721,513422217,513422,倮波乡,倮波乡,101.60891,28.311214,13,,false
33722,513422218,513422,卡拉乡,卡拉乡,101.350311,28.333426,9,,false
33723,513422219,513422,后所乡,后所乡,101.130882,27.856171,8,,false
33724,513422220,513422,沙湾乡,沙湾乡,100.915535,28.498499,20,,false
33725,513422222,513422,固增苗族乡,固增苗族乡,100.863174,28.275902,7,,false
33726,513422223,513422,麦日乡,麦日乡,100.592239,28.722731,15,,false
33727,513422224,513422,东朗乡,东朗乡,100.675308,28.848497,5,,false
33728,513422225,513422,唐央乡,唐央乡,100.890663,28.74538,22,,false
33729,513422226,513422,博窝乡,博窝乡,101.128014,28.775747,3,,false
33730,513422227,513422,麦地龙乡,麦地龙乡,101.226433,28.591135,14,,false
33731,513423100,513423,盐井镇,盐井镇,101.507332,27.426538,31,,false
33732,513423101,513423,卫城镇,卫城镇,101.648384,27.446228,27,,false
33733,513423102,513423,梅雨镇,梅雨镇,101.398216,27.447416,16,,false
33734,513423103,513423,白乌镇,白乌镇,101.458496,27.66087,2,,false
33735,513423104,513423,树河镇,树河镇,101.806488,27.273317,22,,false
33736,513423105,513423,黄草镇,黄草镇,101.324142,27.299932,12,,false
33737,513423106,513423,平川镇,平川镇,101.847755,27.643839,19,,false
33738,513423107,513423,泸沽湖镇,泸沽湖镇,100.855331,27.725388,14,,false
33739,513423200,513423,双河乡,双河乡,101.569221,27.458557,21,,false
33740,513423201,513423,干海乡,干海乡,101.47654,27.460585,10,,false
33741,513423202,513423,下海乡,下海乡,101.413078,27.477091,30,,false
33742,513423203,513423,棉桠乡,棉桠乡,101.2957,27.542545,18,,false
33743,513423204,513423,甘塘乡,甘塘乡,101.827927,27.296356,11,,false
33744,513423205,513423,马鹿乡,马鹿乡,101.798775,27.190311,15,,false
33745,513423206,513423,藤桥乡,藤桥乡,101.761307,27.140079,24,,false
33746,513423207,513423,田湾乡,田湾乡,101.919174,27.357435,25,,false
33747,513423208,513423,德石乡,德石乡,101.909187,27.407326,8,,false
33748,513423209,513423,大河乡,大河乡,101.558983,27.590456,6,,false
33749,513423210,513423,盐塘乡,盐塘乡,101.174515,27.347855,32,,false
33750,513423211,513423,巫木乡,巫木乡,101.229912,27.264891,29,,false
33751,513423212,513423,大草乡,大草乡,101.144051,27.501799,5,,false
33752,513423213,513423,博大乡,博大乡,101.232719,27.354292,4,,false
33753,513423214,513423,金河乡,金河乡,101.963692,27.710823,13,,false
33754,513423215,513423,右所乡,右所乡,101.881561,27.491245,33,,false
33755,513423216,513423,巴折乡,巴折乡,101.818954,27.917479,3,,false
33756,513423217,513423,阿萨乡,阿萨乡,101.767982,27.773354,1,,false
33757,513423218,513423,长柏乡,长柏乡,100.980804,27.59642,34,,false
33758,513423219,513423,桃子乡,桃子乡,101.011475,27.485939,23,,false
33759,513423220,513423,盖租乡,盖租乡,100.973106,27.694258,9,,false
33760,513423221,513423,前所乡,前所乡,100.780128,27.818703,20,,false
33761,513423222,513423,沃底乡,沃底乡,101.514679,27.899231,28,,false
33762,513423223,513423,大坡蒙古族乡,大坡蒙古族乡,101.521194,27.903925,7,,false
33763,513423224,513423,洼里乡,洼里乡,101.566994,28.089548,26,,false
33764,513423225,513423,梅子坪乡,梅子坪乡,101.688446,28.037426,17,,false
33765,513424100,513424,德州镇,德州镇,102.181404,27.403051,7,,false
33766,513424101,513424,永郎镇,永郎镇,102.249092,27.153797,22,,false
33767,513424102,513424,乐跃镇,乐跃镇,102.334511,27.290876,12,,false
33768,513424103,513424,麻栗镇,麻栗镇,102.178848,27.403828,15,,false
33769,513424201,513424,阿月乡,阿月乡,102.175697,27.496048,1,,false
33770,513424202,513424,王所乡,王所乡,102.172935,27.371254,20,,false
33771,513424203,513424,六所乡,六所乡,102.197113,27.347349,13,,false
33772,513424204,513424,巴洞乡,巴洞乡,102.153633,27.31563,2,,false
33773,513424205,513424,宽裕乡,宽裕乡,102.147858,27.256493,10,,false
33774,513424206,513424,茨达乡,茨达乡,102.08268,27.18984,3,,false
33775,513424207,513424,小高乡,小高乡,102.2864,27.356045,21,,false
33776,513424208,513424,锦川乡,锦川乡,102.284866,27.190386,8,,false
33777,513424209,513424,老碾乡,老碾乡,102.32785,27.138617,11,,false
33778,513424210,513424,大湾乡,大湾乡,102.013145,27.382605,6,,false
33779,513424211,513424,马安乡,马安乡,102.022583,27.427778,14,,false
33780,513424212,513424,铁炉乡,铁炉乡,102.034912,27.499331,19,,false
33781,513424213,513424,前山乡,前山乡,102.166382,27.469152,17,,false
33782,513424214,513424,大山乡,大山乡,101.997627,27.305374,5,,false
33783,513424215,513424,大六槽乡,大六槽乡,101.958572,27.198195,4,,false
33784,513424216,513424,热河乡,热河乡,101.954857,27.310555,18,,false
33785,513424217,513424,南山傈僳族乡,南山傈僳族乡,102.213326,27.289484,16,,false
33786,513424218,513424,金沙傈僳族乡,金沙傈僳族乡,102.311821,27.255924,9,,false
33787,513425100,513425,城关镇,城关镇,102.242653,26.662155,9,,false
33788,513425101,513425,鹿厂镇,鹿厂镇,102.207047,26.560568,29,,false
33789,513425102,513425,黎溪镇,黎溪镇,101.995621,26.327787,26,,false
33790,513425103,513425,通安镇,通安镇,102.324638,26.348352,38,,false
33791,513425104,513425,太平镇,太平镇,102.463249,26.747007,37,,false
33792,513425105,513425,益门镇,益门镇,102.287003,26.865795,45,,false
33793,513425106,513425,绿水镇,绿水镇,102.24955,26.658703,28,,false
33794,513425107,513425,新发镇,新发镇,102.24955,26.658703,43,,false
33795,513425108,513425,云甸镇,云甸镇,102.24955,26.658703,46,,false
33796,513425200,513425,果元乡,果元乡,102.245888,26.647451,14,,false
33797,513425201,513425,南阁乡,南阁乡,102.261932,26.607248,32,,false
33798,513425202,513425,内东乡,内东乡,102.343185,26.64319,33,,false
33799,513425203,513425,老街乡,老街乡,102.250481,26.669098,22,,false
33800,513425204,513425,外北乡,外北乡,102.257683,26.739031,39,,false
33801,513425205,513425,彰冠乡,彰冠乡,102.287132,26.506144,48,,false
33802,513425206,513425,爱民乡,爱民乡,102.320984,26.443958,3,,false
33803,513425207,513425,爱国乡,爱国乡,102.218987,26.441494,1,,false
33804,513425208,513425,凤营乡,凤营乡,102.122925,26.494879,11,,false
33805,513425209,513425,白鸡乡,白鸡乡,102.131615,26.549295,5,,false
33806,513425210,513425,矮郎乡,矮郎乡,102.072769,26.608397,2,,false
33807,513425211,513425,小黑箐乡,小黑箐乡,102.045586,26.642191,41,,false
33808,513425212,513425,河口乡,河口乡,102.011749,26.272524,16,,false
33809,513425213,513425,中厂乡,中厂乡,102.038132,26.303755,49,,false
33810,513425214,513425,关河乡,关河乡,102.080299,26.403044,13,,false
33811,513425215,513425,鱼乍乡,鱼乍乡,102.24955,26.658703,47,,false
33812,513425217,513425,黎洪乡,黎洪乡,101.926407,26.114416,23,,false
33813,513425218,513425,金雨乡,金雨乡,101.867531,26.116249,21,,false
33814,513425219,513425,树堡乡,树堡乡,102.021454,26.181633,36,,false
33815,513425220,513425,江竹乡,江竹乡,102.045479,26.10548,20,,false
33816,513425221,513425,新安傣族乡,新安傣族乡,102.105499,26.166073,42,,false
33817,513425222,513425,普隆乡,普隆乡,102.125565,26.212847,34,,false
33818,513425223,513425,竹箐乡,竹箐乡,102.360069,26.351677,50,,false
33819,513425225,513425,杨家坝乡,杨家坝乡,102.202515,26.318342,44,,false
33820,513425226,513425,江普乡,江普乡,102.219772,26.23654,19,,false
33821,513425227,513425,木古乡,木古乡,102.187378,26.392813,31,,false
33822,513425228,513425,富乐乡,富乐乡,102.389595,26.464668,12,,false
33823,513425229,513425,海潮乡,海潮乡,102.334793,26.402349,15,,false
33824,513425230,513425,芭蕉乡,芭蕉乡,102.449623,26.349167,6,,false
33825,513425231,513425,横山乡,横山乡,102.363388,26.711647,17,,false
33826,513425232,513425,马宗乡,马宗乡,102.43837,26.819822,30,,false
33827,513425233,513425,法坪乡,法坪乡,102.587189,26.749084,10,,false
33828,513425234,513425,槽元乡,槽元乡,102.545746,26.768095,8,,false
33829,513425235,513425,黄柏乡,黄柏乡,102.598869,26.825872,18,,false
33830,513425237,513425,仓田乡,仓田乡,102.362946,27.067373,7,,false
33831,513425238,513425,白果湾乡,白果湾乡,102.27935,26.893366,4,,false
33832,513425239,513425,下村乡,下村乡,102.338188,26.89958,40,,false
33833,513425240,513425,龙泉乡,龙泉乡,102.221313,26.853697,27,,false
33834,513425241,513425,六华乡,六华乡,102.442551,26.996815,24,,false
33835,513425242,513425,三地乡,三地乡,102.424522,26.871443,35,,false
33836,513425243,513425,六民乡,六民乡,102.398842,26.908632,25,,false
33837,513426100,513426,会东镇,会东镇,102.575661,26.634205,14,,false
33838,513426101,513426,铅锌镇,铅锌镇,102.82016,26.671656,26,,false
33839,513426102,513426,堵格镇,堵格镇,102.578987,26.630713,5,,false
33840,513426103,513426,姜州镇,姜州镇,102.578987,26.630713,17,,false
33841,513426104,513426,乌东德镇,乌东德镇,102.578987,26.630713,34,,false
33842,513426105,513426,淌塘镇,淌塘镇,102.578987,26.630713,30,,false
33843,513426200,513426,小岔河乡,小岔河乡,102.602859,26.625454,36,,false
33844,513426201,513426,撒者邑乡,撒者邑乡,102.652824,26.617615,27,,false
33845,513426202,513426,新云乡,新云乡,102.533653,26.607216,42,,false
33846,513426203,513426,长新乡,长新乡,102.598022,26.547693,47,,false
33847,513426209,513426,小坝乡,小坝乡,102.396301,26.576036,35,,false
33848,513426210,513426,火石乡,火石乡,102.548141,26.473045,15,,false
33849,513426211,513426,铁柳乡,铁柳乡,102.518372,26.432285,32,,false
33850,513426212,513426,龙树乡,龙树乡,102.506828,26.389185,22,,false
33851,513426213,513426,可河乡,可河乡,102.576874,26.406958,18,,false
33852,513426214,513426,嘎吉乡,嘎吉乡,102.627037,26.447472,7,,false
33853,513426215,513426,柏岩乡,柏岩乡,102.635651,26.507853,2,,false
33854,513426216,513426,海坝乡,海坝乡,102.703857,26.569185,9,,false
33855,513426221,513426,岩坝乡,岩坝乡,102.86203,26.41324,44,,false
33856,513426223,513426,新田乡,新田乡,102.919632,26.381638,41,,false
33857,513426224,513426,江西街乡,江西街乡,102.811798,26.734915,16,,false
33858,513426225,513426,岔河乡,岔河乡,102.75779,26.627398,3,,false
33859,513426226,513426,双堰乡,双堰乡,102.804176,26.619701,28,,false
33860,513426227,513426,发箐乡,发箐乡,102.785645,26.545961,6,,false
33861,513426228,513426,铁厂沟乡,铁厂沟乡,102.83065,26.523346,31,,false
33862,513426229,513426,新街乡,新街乡,102.737877,26.822365,38,,false
33863,513426230,513426,马龙乡,马龙乡,102.710861,26.779585,25,,false
33864,513426231,513426,新龙乡,新龙乡,102.806213,26.848763,39,,false
33865,513426232,513426,红岩乡,红岩乡,102.725143,26.850243,12,,false
33866,513426233,513426,红果乡,红果乡,102.805756,26.761448,11,,false
33867,513426234,513426,鲁吉乡,鲁吉乡,102.993896,26.729164,23,,false
33868,513426235,513426,溜姑乡,溜姑乡,103.019379,26.652372,21,,false
33869,513426236,513426,大崇乡,大崇乡,102.929352,26.857868,4,,false
33870,513426237,513426,黑嘎乡,黑嘎乡,102.872261,26.794859,10,,false
33871,513426238,513426,文箐乡,文箐乡,102.919319,26.749269,33,,false
33872,513426239,513426,野牛坪乡,野牛坪乡,103.046097,26.540318,45,,false
33873,513426240,513426,松坪乡,松坪乡,102.994026,26.557817,29,,false
33874,513426241,513426,新山乡,新山乡,102.971153,26.624531,40,,false
33875,513426242,513426,小街乡,小街乡,102.891739,26.624392,37,,false
33876,513426243,513426,老口乡,老口乡,102.89489,26.558792,20,,false
33877,513426244,513426,干海子乡,干海子乡,102.957054,26.508976,8,,false
33878,513426245,513426,黄坪乡,黄坪乡,102.972656,26.463808,13,,false
33879,513426246,513426,野租乡,野租乡,102.676674,26.493343,46,,false
33880,513426247,513426,拉马乡,拉马乡,102.705383,26.546099,19,,false
33881,513426248,513426,鲁南乡,鲁南乡,102.686119,26.601192,24,,false
33882,513426249,513426,雪山乡,雪山乡,102.68663,26.396862,43,,false
33883,513426250,513426,柏杉乡,柏杉乡,102.739464,26.509939,1,,false
33884,513427100,513427,披砂镇,披砂镇,102.747604,27.059013,14,,false
33885,513427101,513427,松新镇,松新镇,102.613533,27.215622,19,,false
33886,513427102,513427,竹寿镇,竹寿镇,102.69989,26.955791,25,,false
33887,513427103,513427,华弹镇,华弹镇,102.899025,26.902561,6,,false
33888,513427104,513427,白鹤滩镇,白鹤滩镇,102.899063,27.173258,1,,false
33889,513427105,513427,葫芦口镇,葫芦口镇,102.882622,26.959116,7,,false
33890,513427200,513427,景星乡,景星乡,102.757401,27.054214,8,,false
33891,513427201,513427,俱乐乡,俱乐乡,102.680969,27.042625,9,,false
33892,513427202,513427,新村乡,新村乡,102.602356,27.176527,20,,false
33893,513427203,513427,幸福乡,幸福乡,102.643143,27.141769,21,,false
33894,513427204,513427,海子乡,海子乡,102.677582,27.177776,4,,false
33895,513427205,513427,六铁乡,六铁乡,102.648918,27.23291,11,,false
33896,513427206,513427,新建乡,新建乡,102.571243,27.226746,23,,false
33897,513427207,513427,稻谷乡,稻谷乡,102.593887,27.107695,2,,false
33898,513427208,513427,新华乡,新华乡,102.698288,26.927799,22,,false
33899,513427209,513427,石梨乡,石梨乡,102.659134,26.902563,17,,false
33900,513427210,513427,松林乡,松林乡,102.755714,26.966253,18,,false
33901,513427211,513427,杉树乡,杉树乡,102.666824,26.977564,16,,false
33902,513427212,513427,梁子乡,梁子乡,102.640198,26.922472,10,,false
33903,513427213,513427,大同乡,大同乡,102.840912,26.979362,3,,false
33904,513427214,513427,西瑶乡,西瑶乡,102.809273,26.88983,24,,false
33905,513427215,513427,红星乡,红星乡,102.779343,26.914747,5,,false
33906,513427216,513427,骑骡沟乡,骑骡沟乡,102.815689,27.058182,15,,false
33907,513427217,513427,倮格乡,倮格乡,102.86409,27.121367,12,,false
33908,513427218,513427,跑马乡,跑马乡,102.830811,27.207254,13,,false
33909,513428100,513428,普基镇,普基镇,102.543541,27.374907,20,,false
33910,513428101,513428,荞窝镇,荞窝镇,102.48275,27.482073,21,,false
33911,513428102,513428,螺髻山镇,螺髻山镇,102.434738,27.584648,15,,false
33912,513428200,513428,永安乡,永安乡,102.506279,27.422901,31,,false
33913,513428201,513428,向阳乡,向阳乡,102.537094,27.42425,29,,false
33914,513428202,513428,文坪乡,文坪乡,102.523003,27.351601,27,,false
33915,513428203,513428,黎安乡,黎安乡,102.507492,27.312353,12,,false
33916,513428204,513428,花山乡,花山乡,102.566078,27.37253,8,,false
33917,513428205,513428,东山乡,东山乡,102.600792,27.368135,4,,false
33918,513428206,513428,大坪乡,大坪乡,102.614494,27.307627,3,,false
33919,513428207,513428,辉隆乡,辉隆乡,102.657867,27.315214,9,,false
33920,513428208,513428,洛乌沟乡,洛乌沟乡,102.641167,27.423697,16,,false
33921,513428209,513428,雨水乡,雨水乡,102.615959,27.478273,33,,false
33922,513428210,513428,甘天地乡,甘天地乡,102.709412,27.435213,5,,false
33923,513428211,513428,洛乌乡,洛乌乡,102.628098,27.566891,17,,false
33924,513428212,513428,孟甘乡,孟甘乡,102.617027,27.558868,19,,false
33925,513428213,513428,特兹乡,特兹乡,102.677261,27.607496,25,,false
33926,513428214,513428,吉乐乡,吉乐乡,102.623894,27.52305,11,,false
33927,513428215,513428,特口乡,特口乡,102.686714,27.541771,24,,false
33928,513428216,513428,耶底乡,耶底乡,102.68586,27.488943,30,,false
33929,513428217,513428,夹铁乡,夹铁乡,102.613876,27.675783,10,,false
33930,513428218,513428,瓦洛乡,瓦洛乡,102.602913,27.708347,26,,false
33931,513428219,513428,哈力洛乡,哈力洛乡,102.697823,27.649172,6,,false
33932,513428220,513428,菜子乡,菜子乡,102.670425,27.675905,1,,false
33933,513428221,513428,祝联乡,祝联乡,102.648552,27.719822,34,,false
33934,513428222,513428,刘家坪乡,刘家坪乡,102.696075,27.745897,13,,false
33935,513428223,513428,月吾乡,月吾乡,102.656158,27.78191,32,,false
33936,513428224,513428,特补乡,特补乡,102.45369,27.604321,22,,false
33937,513428225,513428,五道箐乡,五道箐乡,102.408371,27.637697,28,,false
33938,513428226,513428,特尔果乡,特尔果乡,102.416176,27.666594,23,,false
33939,513428227,513428,大槽乡,大槽乡,102.487495,27.553768,2,,false
33940,513428228,513428,马洪乡,马洪乡,102.51226,27.723194,18,,false
33941,513428229,513428,洛甘乡,洛甘乡,102.504456,27.646551,14,,false
33942,513428230,513428,红莫依达乡,红莫依达乡,102.510872,27.777895,7,,false
33943,513429100,513429,特木里镇,特木里镇,102.80883,27.703798,25,,false
33944,513429101,513429,龙潭镇,龙潭镇,102.819794,27.371006,17,,false
33945,513429102,513429,拖觉镇,拖觉镇,102.842339,27.541897,26,,false
33946,513429200,513429,木尔乡,木尔乡,102.848717,27.696617,21,,false
33947,513429201,513429,九都乡,九都乡,102.83873,27.73757,9,,false
33948,513429202,513429,拉达乡,拉达乡,102.769173,27.798607,12,,false
33949,513429203,513429,乌科乡,乌科乡,102.742065,27.660513,29,,false
33950,513429204,513429,沙洛乡,沙洛乡,102.876305,27.776844,23,,false
33951,513429205,513429,洛古乡,洛古乡,102.863052,27.549683,18,,false
33952,513429206,513429,补尔乡,补尔乡,102.869614,27.610956,2,,false
33953,513429207,513429,觉撒乡,觉撒乡,102.778175,27.51045,11,,false
33954,513429208,513429,美撒乡,美撒乡,102.84359,27.493437,20,,false
33955,513429209,513429,拉果乡,拉果乡,102.900932,27.471878,13,,false
33956,513429210,513429,乌依乡,乌依乡,102.940399,27.474339,30,,false
33957,513429211,513429,浪珠乡,浪珠乡,102.989716,27.505587,14,,false
33958,513429212,513429,包谷坪乡,包谷坪乡,102.802628,27.405201,1,,false
33959,513429213,513429,合井乡,合井乡,102.830872,27.305826,7,,false
33960,513429214,513429,罗家坪乡,罗家坪乡,102.867218,27.364067,19,,false
33961,513429215,513429,牛角湾乡,牛角湾乡,102.918297,27.410194,22,,false
33962,513429216,513429,补洛乡,补洛乡,102.965019,27.669561,3,,false
33963,513429217,513429,火烈乡,火烈乡,102.939461,27.714956,8,,false
33964,513429218,513429,乐安乡,乐安乡,102.945633,27.628305,15,,false
33965,513429219,513429,四棵乡,四棵乡,103.028366,27.568214,24,,false
33966,513429220,513429,地洛乡,地洛乡,103.027664,27.690773,5,,false
33967,513429221,513429,俄里坪乡,俄里坪乡,102.927574,27.823795,6,,false
33968,513429222,513429,瓦都乡,瓦都乡,102.920815,27.768515,27,,false
33969,513429223,513429,采哈乡,采哈乡,102.911682,27.89003,4,,false
33970,513429224,513429,委只洛乡,委只洛乡,102.970154,27.881563,28,,false
33971,513429225,513429,联补乡,联补乡,102.974846,27.813921,16,,false
33972,513429226,513429,基只乡,基只乡,102.993851,27.766615,10,,false
33973,513430100,513430,天地坝镇,天地坝镇,103.246559,27.694727,27,,false
33974,513430101,513430,派来镇,派来镇,103.153931,27.566748,20,,false
33975,513430102,513430,芦稿镇,芦稿镇,103.213524,27.540501,15,,false
33976,513430103,513430,对坪镇,对坪镇,103.064774,27.412521,4,,false
33977,513430200,513430,桃坪乡,桃坪乡,103.241577,27.637838,26,,false
33978,513430201,513430,热水河乡,热水河乡,103.287109,27.634588,23,,false
33979,513430202,513430,马依足乡,马依足乡,103.286415,27.681784,17,,false
33980,513430203,513430,红峰乡,红峰乡,103.314644,27.755646,10,,false
33981,513430204,513430,尔觉西乡,尔觉西乡,103.249794,27.798288,5,,false
33982,513430205,513430,热柯觉乡,热柯觉乡,103.206276,27.779968,22,,false
33983,513430206,513430,甲依乡,甲依乡,103.183891,27.676649,12,,false
33984,513430207,513430,木府乡,木府乡,103.209846,27.607231,18,,false
33985,513430208,513430,寨子乡,寨子乡,103.168007,27.639462,34,,false
33986,513430209,513430,则祖乡,则祖乡,103.135826,27.6122,33,,false
33987,513430210,513430,基觉乡,基觉乡,103.094284,27.66194,13,,false
33988,513430211,513430,小银木乡,小银木乡,103.082565,27.588097,30,,false
33989,513430212,513430,春江乡,春江乡,103.152336,27.466591,2,,false
33990,513430213,513430,红联乡,红联乡,103.131004,27.507616,11,,false
33991,513430214,513430,青松乡,青松乡,103.062386,27.52779,21,,false
33992,513430215,513430,放马坪乡,放马坪乡,103.070534,27.476063,6,,false
33993,513430216,513430,梗堡乡,梗堡乡,103.026283,27.426487,8,,false
33994,513430217,513430,山江乡,山江乡,102.999084,27.375431,24,,false
33995,513430218,513430,洛觉乡,洛觉乡,103.40229,27.77606,16,,false
33996,513430219,513430,向岭乡,向岭乡,103.472466,27.797754,29,,false
33997,513430220,513430,谷德乡,谷德乡,103.445961,27.809992,9,,false
33998,513430221,513430,高峰乡,高峰乡,103.315468,27.810858,7,,false
33999,513430222,513430,老寨子乡,老寨子乡,103.336548,27.7124,14,,false
34000,513430223,513430,德溪乡,德溪乡,103.366013,27.720396,3,,false
34001,513430224,513430,南瓦乡,南瓦乡,103.097046,27.814102,19,,false
34002,513430225,513430,依莫合乡,依莫合乡,103.121376,27.767633,32,,false
34003,513430226,513430,土沟乡,土沟乡,103.078796,27.791754,28,,false
34004,513430227,513430,丙底乡,丙底乡,103.166901,27.89164,1,,false
34005,513430228,513430,依达乡,依达乡,103.124863,27.912809,31,,false
34006,513430229,513430,丝窝乡,丝窝乡,103.142654,27.80479,25,,false
34007,513431100,513431,新城镇,新城镇,102.846779,28.01144,41,,false
34008,513431200,513431,城北乡,城北乡,102.858109,28.025919,6,,false
34009,513431201,513431,树坪乡,树坪乡,102.775848,27.973677,35,,false
34010,513431202,513431,谷曲乡,谷曲乡,102.858971,27.990313,13,,false
34011,513431203,513431,达洛乡,达洛乡,102.855217,27.95471,9,,false
34012,513431204,513431,龙恩乡,龙恩乡,102.863976,27.885057,22,,false
34013,513431205,513431,美甘乡,美甘乡,102.856392,27.84898,25,,false
34014,513431206,513431,四开乡,四开乡,102.717125,27.938629,36,,false
34015,513431207,513431,大坝乡,大坝乡,102.770905,27.911987,8,,false
34016,513431208,513431,地莫乡,地莫乡,102.779938,27.850258,10,,false
34017,513431209,513431,柳且乡,柳且乡,102.718269,27.865786,21,,false
34018,513431210,513431,博洛乡,博洛乡,102.712723,28.042974,3,,false
34019,513431211,513431,库莫乡,库莫乡,102.70047,28.073101,18,,false
34020,513431212,513431,解放乡,解放乡,102.569138,27.872278,15,,false
34021,513431213,513431,三岗乡,三岗乡,102.643951,27.994732,33,,false
34022,513431214,513431,洒拉地坡乡,洒拉地坡乡,102.619713,27.925507,31,,false
34023,513431215,513431,三岔河乡,三岔河乡,102.639961,27.848528,32,,false
34024,513431216,513431,尼地乡,尼地乡,102.529274,27.931177,26,,false
34025,513431217,513431,碗厂乡,碗厂乡,102.487251,27.832298,40,,false
34026,513431218,513431,普诗乡,普诗乡,102.431274,27.851408,27,,false
34027,513431219,513431,玛增依乌乡,玛增依乌乡,102.38401,27.823105,24,,false
34028,513431220,513431,塘且乡,塘且乡,102.975204,27.90036,37,,false
34029,513431221,513431,久特洛古乡,久特洛古乡,102.943619,27.949976,17,,false
34030,513431222,513431,齿可波西乡,齿可波西乡,103.011765,27.836695,7,,false
34031,513431223,513431,特口甲谷乡,特口甲谷乡,103.048447,27.88463,39,,false
34032,513431224,513431,竹核乡,竹核乡,102.907738,28.067064,47,,false
34033,513431225,513431,阿并洛古乡,阿并洛古乡,102.939407,28.042744,1,,false
34034,513431226,513431,格吾乡,格吾乡,103.039185,28.010668,12,,false
34035,513431227,513431,特布洛乡,特布洛乡,103.009964,28.021355,38,,false
34036,513431228,513431,庆恒乡,庆恒乡,102.972679,28.067024,29,,false
34037,513431229,513431,拉一木乡,拉一木乡,102.986679,28.104767,20,,false
34038,513431230,513431,色底乡,色底乡,102.946877,28.146793,34,,false
34039,513431231,513431,补约乡,补约乡,102.904068,28.154011,5,,false
34040,513431232,513431,比尔乡,比尔乡,102.785187,28.229496,2,,false
34041,513431233,513431,库依乡,库依乡,102.8339,28.154615,19,,false
34042,513431234,513431,金曲乡,金曲乡,102.764305,28.12476,16,,false
34043,513431235,513431,宜牧地乡,宜牧地乡,102.760948,28.176273,43,,false
34044,513431236,513431,波洛乡,波洛乡,102.741684,28.260334,4,,false
34045,513431237,513431,央摩租乡,央摩租乡,102.770218,28.286005,42,,false
34046,513431238,513431,则普乡,则普乡,102.837677,28.289316,45,,false
34047,513431239,513431,永乐乡,永乐乡,102.865471,28.23037,44,,false
34048,513431240,513431,且莫乡,且莫乡,103.216156,27.99844,28,,false
34049,513431241,513431,甘多洛古乡,甘多洛古乡,103.203468,27.957626,11,,false
34050,513431242,513431,支尔莫乡,支尔莫乡,103.242813,28.011372,46,,false
34051,513431243,513431,龙沟乡,龙沟乡,103.223335,28.041679,23,,false
34052,513431244,513431,日哈乡,日哈乡,103.086418,27.994276,30,,false
34053,513431245,513431,哈甘乡,哈甘乡,103.195953,28.110947,14,,false
34054,513432100,513432,光明镇,光明镇,102.411415,28.304617,6,,false
34055,513432101,513432,冕山镇,冕山镇,102.31131,28.355917,16,,false
34056,513432102,513432,红莫镇,红莫镇,102.254936,28.092342,8,,false
34057,513432103,513432,两河口镇,两河口镇,102.523132,28.2444,11,,false
34058,513432104,513432,米市镇,米市镇,102.514359,28.130653,17,,false
34059,513432105,513432,洛哈镇,洛哈镇,102.489822,28.038467,14,,false
34060,513432106,513432,尼波镇,尼波镇,102.629608,28.343046,18,,false
34061,513432200,513432,拉克乡,拉克乡,102.352844,28.32794,9,,false
34062,513432201,513432,则约乡,则约乡,102.374123,28.228243,24,,false
34063,513432202,513432,贺波洛乡,贺波洛乡,102.449425,28.32065,7,,false
34064,513432203,513432,鲁基乡,鲁基乡,102.223778,28.120584,13,,false
34065,513432204,513432,李子乡,李子乡,102.22345,28.009315,12,,false
34066,513432205,513432,北山乡,北山乡,102.329834,27.951254,2,,false
34067,513432206,513432,西河乡,西河乡,102.333511,28.024048,22,,false
34068,513432207,513432,东河乡,东河乡,102.381668,27.911638,4,,false
34069,513432208,513432,且拖乡,且拖乡,102.481094,28.261171,19,,false
34070,513432209,513432,博洛拉达乡,博洛拉达乡,102.436707,28.209761,3,,false
34071,513432210,513432,沙马拉达乡,沙马拉达乡,102.575607,28.227289,21,,false
34072,513432211,513432,巴久乡,巴久乡,102.624245,28.184454,1,,false
34073,513432212,513432,洛莫乡,洛莫乡,102.662918,28.163115,15,,false
34074,513432213,513432,依洛乡,依洛乡,102.478203,28.163366,23,,false
34075,513432214,513432,热柯依达乡,热柯依达乡,102.432289,28.075146,20,,false
34076,513432215,513432,额尼乡,额尼乡,102.467316,28.009632,5,,false
34077,513432216,513432,乐武乡,乐武乡,102.626289,28.299686,10,,false
34078,513433100,513433,城厢镇,城厢镇,102.170425,28.554789,2,,false
34079,513433101,513433,漫水湾镇,漫水湾镇,102.169174,28.20643,23,,false
34080,513433102,513433,大桥镇,大桥镇,102.151428,28.750547,3,,false
34081,513433103,513433,复兴镇,复兴镇,102.170433,28.427668,4,,false
34082,513433104,513433,泸沽镇,泸沽镇,102.194534,28.290012,21,,false
34083,513433105,513433,沙坝镇,沙坝镇,102.102798,28.192686,29,,false
34084,513433106,513433,彝海镇,彝海镇,102.170044,28.550844,37,,false
